file,variant,n_total,n_pos,n_neg,gen_roc,val_roc,val_acc,pearson,spearman,n
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_100_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_100_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_100_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_100_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_104_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_104_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_104_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_104_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_107_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_107_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_107_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_107_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_108_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_108_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_108_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_108_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_109_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_109_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_109_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_109_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_10_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_10_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_10_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_10_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_110_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_110_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_110_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_110_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_111_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_111_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_111_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_111_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_113_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_113_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_113_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_113_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_114_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_114_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_114_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_114_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_115_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_115_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_115_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_115_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_117_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_117_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_117_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_117_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_119_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_119_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_119_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_119_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_122_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_122_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_122_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_122_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_125_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_125_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_125_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_125_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_126_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_126_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_126_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_126_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_126_train_log-odds_tc_20260619.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_126_train_log-odds_tc_20260619.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_126_train_log-odds_tc_20260619.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_126_train_log-odds_tc_20260619.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_127_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_127_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_127_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_127_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_127_train_log-odds_tc_20260619.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_127_train_log-odds_tc_20260619.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_127_train_log-odds_tc_20260619.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_127_train_log-odds_tc_20260619.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_129_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_129_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_129_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_129_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_129_train_log-odds_tc_20260619.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_129_train_log-odds_tc_20260619.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_129_train_log-odds_tc_20260619.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_129_train_log-odds_tc_20260619.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_12_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_12_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_12_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_12_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_130_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_130_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_130_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_130_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_130_train_log-odds_tc_20260619.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_130_train_log-odds_tc_20260619.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_130_train_log-odds_tc_20260619.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_130_train_log-odds_tc_20260619.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_135_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_135_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_135_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_135_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_135_train_log-odds_tc_20260619.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_135_train_log-odds_tc_20260619.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_135_train_log-odds_tc_20260619.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_135_train_log-odds_tc_20260619.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_138_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_138_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_138_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_138_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_138_train_log-odds_tc_20260619.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_138_train_log-odds_tc_20260619.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_138_train_log-odds_tc_20260619.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_138_train_log-odds_tc_20260619.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_140_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_140_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_140_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_140_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_140_train_log-odds_tc_20260619.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_140_train_log-odds_tc_20260619.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_140_train_log-odds_tc_20260619.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_140_train_log-odds_tc_20260619.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_144_train_log-odds_tc_20260618.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_144_train_log-odds_tc_20260618.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_144_train_log-odds_tc_20260618.csv,lenorm,50,25,25,0.5792,0.8864,0.74,0.01107423291254278,-0.03135654261704682,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_144_train_log-odds_tc_20260618.csv,tc+lenorm,50,25,25,0.6384000000000001,0.8864,0.74,0.14130597924858826,0.3820888355342137,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_144_train_log-odds_tc_20260619.csv,raw,50,25,25,0.5296000000000001,0.8864,0.74,0.1584119362456235,0.08350540216086433,50
scores_basetyp-v6-google_gemma-4-31B-it_humaneval-v2.1correct-multi-humaneval_144_train_log-odds_tc_20260619.csv,tc,50,25,25,0.6464,0.8864,0.74,0.19427267595945097,0.3093877551020408,50
